,NID,Code,State,Error line,Error
1939,d0887303,"a = list(map(int,input().split()))
if a[1]/a[0] == a[2]/a[1]:
    b = a[3]*a[2]/a[1]
    r = a[2]/a[1]
    x = 1/r
    if  r >= 1:
        print('{:.0f}'.format(a[3]*a[2]/a[1]))
    else:
        if a[3]%x ==0:
            print('{:.0f}'.format(a[3]*a[2]/a[1]))
        else:
             print(a[3]*a[2]/a[1])
if a[1]-a[0] == a[3]-a[2]:
        print(a[3]+a[2]-a[1])",Runtime Error,-1,
1940,d0887303,"a = list(map(int,input().split()))
if a[1]/a[0] == a[2]/a[1]:
    b = a[3]*a[2]/a[1]
    r = a[2]/a[1]
    x = 1/r
    if  r >= 1:
        print('{:.0f}'.format(a[3]*a[2]/a[1]))
    else:
        if a[3]%x ==0:
            print('{:.0f}'.format(a[3]*a[2]/a[1]))
        else:
             print(a[3]*a[2]/a[1])
if a[1]-a[0] == a[3]-a[2]:
        print(a[3]+a[2]-a[1])",Runtime Error,-1,
1941,d0887303,"a = list(map(int,input().split()))
if a[1]/a[0] == a[2]/a[1]:
    b = a[3]*a[2]/a[1]
    r = a[2]/a[1]
    x = 1/r
    if  r >= 1:
        print('{:.0f}'.format(a[3]*a[2]/a[1]))
    elif 0 <= r < 1:
        if a[3]%x ==0:
            print('{:.0f}'.format(a[3]*a[2]/a[1]))
        else:
             print(a[3]*a[2]/a[1])
    else:
        print('{:.0f}'.format(a[3]*a[2]/a[1]))
if a[1]-a[0] == a[3]-a[2] and a[2]-a[1] == a[3]-a[2]:
        print(a[3]+a[2]-a[1])",Runtime Error,-1,
1942,d0887303,"a = list(map(int,input().split()))
if a[1]/a[0] == a[2]/a[1]:
    b = a[3]*a[2]/a[1]
    r = a[2]/a[1]
    x = 1/r
    if  r >= 1:
        print('{:.0f}'.format(a[3]*a[2]/a[1]))
    elif 0 <= r < 1:
        if a[3]%x ==0:
            print('{:.0f}'.format(a[3]*a[2]/a[1]))
        else:
             print(a[3]*a[2]/a[1])
    elif -1<r<0:
        print(a[3]*a[2]/a[1])
    else:
        print('{:.0f}'.format(a[3]*a[2]/a[1]))
if a[1]-a[0] == a[3]-a[2] and a[2]-a[1] == a[3]-a[2]:
        print(a[3]+a[2]-a[1])",Runtime Error,-1,
1943,d0887303,"a = list(map(int,input().split()))
if a[1]/a[0] == a[2]/a[1]:
    b = a[3]*a[2]/a[1]
    r = a[2]/a[1]
    x = 1/r
    if  r >= 1:
        print('{:.0f}'.format(a[3]*a[2]/a[1]))
    elif 0 <= r < 1:
        if a[3]%x ==0:
            print('{:.0f}'.format(a[3]*a[2]/a[1]))
        else:
             print(a[3]*a[2]/a[1])
    elif -1<r<0:
        print(a[3]*a[2]/a[1])
    else:
        print('{:.0f}'.format(a[3]*a[2]/a[1]))
if a[1]-a[0] == a[3]-a[2] and a[2]-a[1] == a[3]-a[2]:
        print(a[3]+a[2]-a[1])",Runtime Error,-1,
1944,d0687151,"num = list(map(int,input().split()))
a1=num[1]-num[0]
a2=num[2]-num[1]
b1=num[1]/num[0]
b2=num[2]/num[1]
if(a1==a2):
  print(num[3]+a1)
elif(b1==b2):
  print(num[3]*b1)",Runtime Error,-1,
1945,d0687151,"num = list(map(int,input().split()))
a1=num[1]-num[0]
a2=num[2]-num[1]
b1=num[1]/num[0]
b2=num[2]/num[1]
if(a1==a2):
  print(num[3]+a1)
elif(b1==b2):
  print(num[3]*b1)
else:
  print(""error"")",Runtime Error,-1,
1946,d0687151,"num = list(map(int,input().split()))
a1=num[1]-num[0]
a2=num[2]-num[1]
b1=num[1]/num[0]
b2=num[2]/num[1]
if(a1==a2):
  ans=int(num[3]+a1)
  print(ans)
elif(b1==b2):
  ans=int(num[3]*b1)
  print(ans)
else:
  print(""error"")",Runtime Error,-1,
1947,d0687151,"num = list(map(int,input().split()))
a1=num[1]-num[0]
a2=num[2]-num[1]
b1=num[1]/num[0]
b2=num[2]/num[1]
if(a1==a2):
  ans=int(num[3]+a1)
  print(ans)
else if(b1==b2):
  ans=int(num[3]*b1)
  print(ans)
else:
  print(""error"")",Compile Error,9,SyntaxError: invalid syntax
1948,d0687151,"num = list(map(int,input().split()))
a1=num[1]-num[0]
a2=num[2]-num[1]
b1=num[1]/num[0]
b2=num[2]/num[1]
if(a1==a2):
  ans=int(num[3]+a1)
  print(ans)
elif(b1==b2):
  ans=int(num[3]*b1)
  print(ans)",Runtime Error,-1,
1949,d0687151,"while(1):
  num = list(map(int,input().split()))
  a1=num[1]-num[0]
  a2=num[2]-num[1]
  b1=num[1]/num[0]
  b2=num[2]/num[1]
  if(a1==a2):
    ans=int(num[3]+a1)
    print(ans)
  elif(b1==b2):
    ans=int(num[3]*b1)
    print(ans)",Runtime Error,-1,
1950,d0687151,"num = list(map(int,input().split()))
a1=num[1]-num[0]
a2=num[2]-num[1]
b1=num[1]/num[0]
b2=num[2]/num[1]
if(a1==a2):
  ans=int(num[3]+a1)
  print(str(ans))
elif(b1==b2):
  ans=int(num[3]*b1)
  print(str(ans))
else:
  print(""error"")",Runtime Error,-1,
1951,d0745526,"num=[]
i=0
for i  in range (1,5,1):
    a=int(input())
    num.append(a)

b=num[3]-num[2]
c=num[2]-num[1]
e=num[3]/num[2]
f=num[2]/num[1]
if(b==c):
    d=int(num[3]+c)
elif(e==f):
    d=int(num[3]*e)
print(d)",Runtime Error,-1,
1952,d0745526,"num=[]
i=0
for i  in range (1,5,1):
    a=int(input())
    num.append(a)

b=num[3]-num[2]
c=num[2]-num[1]
e=num[3]/num[2]
f=num[2]/num[1]
if(b==c):
    d=int(num[3]+c)
else:
    d=int(num[3]*e)
print(d)",Runtime Error,-1,
1953,d0745526,"num=[]
i=0
for i  in range (1,5,1):
    a=int(input())
    num.append(a)

b=num[3]-num[2]
c=num[2]-num[1]
e=num[3]/num[2]
f=num[2]/num[1]
if(b==c):
    d=int(num[3]+c)
else:
    d=int(num[3]*e)
print(d)",Runtime Error,-1,
1954,d0542839,"a=int(input(""""))
b=int(input(""""))
c=int(input(""""))
d=int(input(""""))
if(d-c == c-b == b-a):
    print(d+(d-c))
else:
    print('%.0f'%(d*(d/c)))",Runtime Error,-1,
1955,d0753352,"num=list(map(int,input().split()))
a=num[1]-num[0]
b=num[3]-num[2]
if(a==b):
    num.append(a+num[3])
a=int(num[1]/num[0])
b=int(num[3]/num[2])
if(a==b):
    num.append(a*num[3])
print(num[4])",Runtime Error,-1,
1956,d0753352,"num=list(map(int,input().split()))
if(num[1]-num[0]==num[3]-num[2]):
    num.append(a+num[3])
if(num[1]/num[0]==num[3]/num[2]):
    num.append(a*num[3])
print(num[4])",Runtime Error,-1,
1957,d0753352,"num=list(map(int,input().split()))
if(num[1]-num[0]==num[3]-num[2]):
    num.append(a+num[3])
elif(num[1]/num[0]==num[3]/num[2]):
    num.append(a*num[3])
print(num[4])",Runtime Error,-1,
1958,d0628550,"a = list(map(int,input().split()))
f = 0
j=1
l = len(a)
for i in range(len(a)):
    if j==l:
        break
    if a[j]%a[i]!=0:
        f=1
    j+=1
if f==0:
    a.append(a[3]*int(a[1]/a[0]))
else:
    a.append(a[3]+(a[1]-a[0]))
print(a[4])",Runtime Error,-1,
1959,d0628550,"a = list(map(int,input("""").split()))
f=0
for i in range(len(a)):
    if (i+1)==len(a):
        break
    elif a[i+1]%a[i]!=0:
        f=1
if f==0:
    a.append(a[3]*int(a[1]/a[0]))
else:
    a.append(a[3]+(a[1]-a[0]))
print(a[4])",Runtime Error,-1,
1960,d0649886,"num = list(map(int,input().split()))
num1 = sort(num)
print(num1)",Runtime Error,-1,
1961,d0550664,"num = list(map(int,input().split()))
num.sort(reverse = true)
print(num)",Runtime Error,-1,
1962,d0743554,"lst=[]
for i in range(5):
    lst.append(int(input()))
lst.sort(reverse=True)
print(lst)",Runtime Error,-1,
1963,d0527705,"a=[5,6,7,2,3]

a[0]=input()
a[1]=input()
a[2]=input()
a[3]=input()
a[4]=input()

a.sort(reverse=True)
print(a)",Runtime Error,-1,
1964,d0527705,"a[0]=input()
a[1]=input()
a[2]=input()
a[3]=input()
a[4]=input()

a.sort(reverse=True)
print(a)",Runtime Error,-1,
1965,d0527705,"a=[5,6,7,2,3]

for i in range(5):
    a[i]=int(input())

a.sort(reverse=True)
print(a)",Runtime Error,-1,
1966,d0527705,"for i in range(5):
    a[i]=int(input())

a.sort(reverse=True)
print(a)",Runtime Error,-1,
1967,d0527705,"for i in range(6):
    a[i]=int(input())

a.sort(reverse=True)
print(a)",Runtime Error,-1,
1968,d0527705,"a=0
for i in range(5):
    a[i]=int(input())

a.sort(reverse=True)
print(a)",Runtime Error,-1,
1969,d0527705,"a=0
for i in range(5):
    a[i]=int(input())

a.sort(reverse=True)
print(a)",Runtime Error,-1,
1970,d0527705,"a=0
for i in range(5):
    a[i]=int(input())

a.sort(reverse=True)
print(a)",Runtime Error,-1,
1971,d0531257,"randlist = list(map(int,input()))
randlist.sort(reverse=True)
print(randlist)",Runtime Error,-1,
1972,d0531257,"randlist = list(map(int,input()))
randlist.sort(reverse=True)
print(randlist)",Runtime Error,-1,
1973,d0531257,"randlist = list(map(int,input()))
randlist.sort(reverse=True)
print(randlist)",Runtime Error,-1,
1974,d0750078,"a=int(input())
b=int(input())
c=int(input())
d=int(input())
e=int(input())
f=[a,b,c,d,e]
f.sort()
print(f)",Runtime Error,-1,
1975,d0613326,"input(a)
a.sort(reverse = True)
print(a)",Runtime Error,-1,
1976,d0613326,"input(list(a))
a.sort(reverse = True)
print(a)",Runtime Error,-1,
1977,d0613326,"a = input(list())
a.sort(reverse = True)
print(a)",Runtime Error,-1,
1978,d0613326,"a = input()
a.sort(reverse = True)
print(a)",Runtime Error,-1,
1979,d0809311,"x=[input(),input(),input(),input(),input()]",Runtime Error,-1,
1980,d0809311,"x=[input(),input(),input(),input(),input()]
x.sort()
print(x)",Runtime Error,-1,
1981,d0809311,"x=[int(input()),int(input()),int(input()),int(input()),int(input())]
x.sort()
print(x)",Runtime Error,-1,
1982,d0809311,"x=[int(input()),int(input()),int(input()),int(input()),int(input())]
for i in range(x):
	x[i]=x*-1
x.sort()
print(x)",Runtime Error,-1,
1983,d0809311,"x=[int(input()),int(input()),int(input()),int(input()),int(input())]
x[0]=x[0]*-1
x[1]=x[1]*-1
x[2]=x[2]*-1
x[3]=x[3]*-1
x[4]=x[4]*-1
x.sort()
x[0]=x[0]*-1
x[1]=x[1]*-1
x[2]=x[2]*-1
x[3]=x[3]*-1
x[4]=x[4]*-1
print(x)",Runtime Error,-1,
1984,d0809311,"x=[int(input()),int(input()),int(input()),int(input()),int(input())]
x[0]=x[0]*-1
x[1]=x[1]*-1
x[2]=x[2]*-1
x[3]=x[3]*-1
x[4]=x[4]*-1
x.sort()
x[0]=x[0]*-1
x[1]=x[1]*-1
x[2]=x[2]*-1
x[3]=x[3]*-1
x[4]=x[4]*-1
print(x)",Runtime Error,-1,
1985,d0809311,"int(x)=[int(input()),int(input()),int(input()),int(input()),int(input())]
x[0]=x[0]*-1
x[1]=x[1]*-1
x[2]=x[2]*-1
x[3]=x[3]*-1
x[4]=x[4]*-1
x.sort()
x[0]=x[0]*-1
x[1]=x[1]*-1
x[2]=x[2]*-1
x[3]=x[3]*-1
x[4]=x[4]*-1
print(x)",Compile Error,1,IndentationError
1986,d0809311,"x=[int(input()),int(input()),int(input()),int(input()),int(input())]
x[0]=x[0]*-1
x[1]=x[1]*-1
x[2]=x[2]*-1
x[3]=x[3]*-1
x[4]=x[4]*-1
x.sort()
x[0]=x[0]*-1
x[1]=x[1]*-1
x[2]=x[2]*-1
x[3]=x[3]*-1
x[4]=x[4]*-1
print(x)",Runtime Error,-1,
1987,d0809311,"x=[int(input()),int(input()),int(input()),int(input()),int(input())]
x.sort(reverse = True)
print(x)",Runtime Error,-1,
1988,d0809311,"x=[]
x.extend(int(input()))
x.sort(reverse = True)
print(x)",Runtime Error,-1,
1989,d0809311,"x=0
x.extend(int(input()))
x.sort(reverse = True)
print(x)",Runtime Error,-1,
1990,d0809311,"x=[]
x.extend(int(input()))
x.sort(reverse = True)
print(x)",Runtime Error,-1,
1991,d0809311,"x=[int(input()),int(input()),int(input()),int(input()),int(input())]
x.sort(reverse = True)
print(x)",Runtime Error,-1,
1992,d0809311,"x=[input(),input(),input(),input(),input()]
x.sort(reverse = True)
print(x)",Runtime Error,-1,
1993,d0809311,"x=[int(input()),int(input()),int(input()),int(input()),int(input())]
x.sort(reverse = True)
print(x)",Runtime Error,-1,
1994,d0747371,"num = list(map(int,input().split()))
num.sort(reserve=True)
print(num)",Runtime Error,-1,
1995,d0651566,"num = list(map(int,input().split()))
num.sort[]
print(num)",Compile Error,2,SyntaxError: invalid syntax
1996,d0646275,"num = list(map(int,input().split()))
print(num.sort(int,inverse=Ture))",Runtime Error,-1,
1997,d0646275,"num = list(map(int,input().split()))
print(num.sort(int,reverse=Ture))",Runtime Error,-1,
1998,d0646275,"num = list(map(int,input().split()))
print(num.sort(reverse=Ture))",Runtime Error,-1,
1999,d0628104,"a=[]
for i in range(5):
    num=int(input())
    a.append(num)
a.sort(reverse=True)",Runtime Error,-1,
2000,d0628104,"a=[]
for i in range(5):
    num=int(input())
    a.append(num)
a.sort(reverse=True)
print(a)",Runtime Error,-1,
2001,d0578985,"number=int(input( ))
number1=int(input( ))
number2=int(input( ))
number3=int(input( ))
number4=int(input( ))
a = [number,number1,number2,number3,number4]
s = len(a)
r = s-1
for i in range(1,r+1):
    
    for j in range(0,s-1):
        if a[j]<a[j+1]:
            temp=a[j]
            a[j]=a[j+1]
            a[j+1]=temp
print(a)",Runtime Error,-1,
2002,d0510173,"num = list(map(int,input().split()))

num.sort10(reverse = True)
print(num)",Runtime Error,-1,
2003,d0536475,"a=[int(input()),int(input()),int(input()),int(input()),int(input())]
print(sorted(a,reverse=True))",Runtime Error,-1,
2004,d0536475,"a=[int(input()),int(input()),int(input()),int(input()),int(input())]
b=[int(input()),int(input()),int(input()),int(input()),int(input())]
print(sorted(a,reverse=True))
print(sorted(b,reverse=True))",Runtime Error,-1,
2005,d0536475,"a=[int(input()),int(input()),int(input()),int(input()),int(input())]
a.sort(reverse=True)
print(a)",Runtime Error,-1,
2006,d0536475,"a=[int(input()),int(input()),int(input()),int(input()),int(input())]
print(sorted(a,reverse=True))",Runtime Error,-1,
2007,d0536475,"a=[int(input()),int(input()),int(input()),int(input()),int(input())]
s=len(a)
r=s-1
for i in range(1,r+1):
    for j in range(0,s-i):
        if a[j]>a[j+1]:
            temp=a[j]
            a[j]=a[j+1]
            a[j+1]=temp
print(a)",Runtime Error,-1,
2008,d0536475,"a=(int(input()),int(input()),int(input()),int(input()),int(input()))
print(sorted(a,reverse=True))",Runtime Error,-1,
2009,d0536475,"a=list([int(input()),int(input()),int(input()),int(input()),int(input())])
print(sorted(a,reverse=True))",Runtime Error,-1,
2010,d0617735,"a=[int(input()),int(input()),int(input()),int(input()),int(input())]
a.sort(reverse=True)
print(a)",Runtime Error,-1,
2011,d0631085,"number = list(input())
for i in range(len(number)):
    number[i] = int(number[i])
number.sort(reverse = True)
print(number)",Runtime Error,-1,
2012,d0631085,"number = list(input())
for i in range(len(number)):
    number[i] = int(number[i])
number.sort(reverse = True)
print(number)",Runtime Error,-1,
2013,d0631085,"number = list(input())
for i in range(len(number)):
    number[i] = int(number[i])
number.sort(reverse = True)
print(number)",Runtime Error,-1,
2014,d0631085,"number = list(input())
number.extend(input())
for i in range(len(number)):
    number[i] = int(number[i])
number.sort(reverse = True)
print(number)",Runtime Error,-1,
2015,d0631085,"number = list(input())
number.extend(input())
for i in range(len(number)):
    number[i] = int(number[i])
number.sort(reverse = True)
print(number)",Runtime Error,-1,
2016,d0631085,"number = list(map(int,input().split()))
number.extend(list(map(int,input().split())))
number.sort(reverse = True)
print(number)",Runtime Error,-1,
2017,e0597606,"list1 = []
while True:
    inlist = input()
    if (inlist==''):
        break
    list1.append(int(inlist))    
    print(list1)
list1.sort(reverse=True)


print(list1)",Runtime Error,-1,
2018,e0597606,"list1 = []
while True:
    inlist = input()
    list1.append(int(inlist))    
    print(list1)
list1.sort(reverse=True)


print(list1)",Runtime Error,-1,
2019,e0597606,"list1 = []
while True:
    inlist = input()
    list1.append(int(inlist))    
    print(list1)
list1.sort(reverse=True)
print(list1)",Runtime Error,-1,
2020,e0597606,"list1 = []
while True:
    inlist = input()
    list1.append(int(inlist))    
list1.sort(reverse=True)
print(list1)",Runtime Error,-1,
2021,e0597606,"list1 = []
while True:
    inlist = input()
    if (inlist==''):
        break
    list1.append(int(inlist))    
list1.sort(reverse=True)
print(list1)",Runtime Error,-1,
2022,d0590727,"a = [{},{}]
a.sort(reverse = True)
print(a)",Runtime Error,-1,
2023,d0590727,"a = [{},{}]
a2.sort(reverse = True)
print(a2)",Runtime Error,-1,
2024,d0590727,"a = [int(x) for x in input().split()]
a2.sort(reverse = True)
print(a2)",Runtime Error,-1,
2025,d0542839,"num1=list(map(int,input().split()))
num2=list(map(int,input().split()))
num1.extend(num2)
num1.sort(reverse=True)
print(num1)",Runtime Error,-1,
2026,d0542723,"num1 = list(map(int,input().split()))

def f(a,b,c=0):
  if a == ""add"":
    num1.append(b)
  elif a == ""remove"":
    num1.remove(b)
  elif a ==""swap"":
    i = num1.index(c)
    j = num1.index(b)
    num1.insert(i+1,b)
    num1.pop(i)
    num1.insert(j+1,c)
    num1.pop(j)
    

x = list(input().split())
x[1] = int(x[1])
if(len(x) == 3):
  x[2] = int(x[2])
  f(x[0],x[1],x[2])
else:
  f(x[0],x[1])

for k in range(0,max(num1)):
  print(num1[k],end="" "")",Runtime Error,-1,
2027,d0542723,"num1 = list(map(int,input().split()))

def f(a,b,c=0):
  if a == ""add"":
    num1.append(b)
  elif a == ""remove"":
    num1.remove(b)
  elif a ==""swap"":
    i = num1.index(c)
    j = num1.index(b)
    num1.insert(i+1,b)
    num1.pop(i)
    num1.insert(j+1,c)
    num1.pop(j)
    

x = list(input().split())
x[1] = int(x[1])
if(len(x) == 3):
  x[2] = int(x[2])
  f(x[0],x[1],x[2])
else:
  f(x[0],x[1])

for k in range(0,max(num1)):
  print(num1[k],end="" "")",Runtime Error,-1,
2028,d0649886,"n=list(map(int,input().split()))
do = list(map(str,input().split()))
if (do[0]=='add'):
	n.append(int(do[1]))
elif(do[0]=='remove'):
	n.remove(int(do[1]))
elif(do[0]=='remove'):
	q,w=n.index(int(do[1])),n.index(int(do[2]))
    n=[w],n[q]=n[q],n[w]
for i in n:
	print(""{} "".format(i),end='')",Compile Error,9,IndentationError
2029,d0649886,"n=list(map(int,input().split()))
do = list(map(str,input().split()))
if (do[0]=='add'):
	n.append(int(do[1]))
elif(do[0]=='remove'):
	n.remove(int(do[1]))
elif(do[0]=='swap'):
	q,w=n.index(int(do[1])),n.index(int(do[2]))
    n=[w],n[q]=n[q],n[w]
for i in n:
	print(""{} "".format(i),end='')",Compile Error,9,IndentationError
2030,d0649886,"n=list(map(int,input().split()))
do = list(map(str,input().split()))
if (do[0]=='add'):
	n.append(int(do[1]))
else if (do[0]=='remove'):
	n.remove(int(do[1]))
else if (do[0]=='swap'):
	q,w=n.index(int(do[1])),n.index(int(do[2]))
    n=[w],n[q]=n[q],n[w]
for i in n:
	print(""{} "".format(i),end='')",Compile Error,5,SyntaxError: invalid syntax
2031,d0649886,"n=list(map(int,input().split()))
do = list(map(str,input().split()))
if (do[0]=='add'):
	n.append(int(do[1]))
else if (do[0]=='remove'):
		n.remove(int(do[1]))
else if (do[0]=='swap'):
		q,w=n.index(int(do[1])),n.index(int(do[2]))
    n=[w],n[q]=n[q],n[w]
for i in n:
	print(""{} "".format(i),end='')",Compile Error,5,SyntaxError: invalid syntax
2032,d0649886,"n=list(map(int,input().split()))
do = list(map(str,input().split()))
if (do[0]=='add'):
		n.append(int(do[1]))
else if (do[0]=='remove'):
		n.remove(int(do[1]))
else if (do[0]=='swap'):
		q,w=n.index(int(do[1])),n.index(int(do[2]))
    n=[w],n[q]=n[q],n[w]
for i in n:
	print(""{} "".format(i),end='')",Compile Error,5,SyntaxError: invalid syntax
2033,d0649886,"n=list(map(int,input().split()))
do = list(map(str,input().split()))
if (do[0]=='add'):
	n.append(int(do[1]))
else if (do[0] == 'remove'):
	n.remove(int(do[1]))
else if (do[0] == 'swap'):
		q,w = n.index(int(do[1])),n.index(int(do[2]))
    n =n[w],n[q] = n[q],n[w]
for i in n:
	print(""{} "".format(i),end='')",Compile Error,5,SyntaxError: invalid syntax
2034,d0649886,"n=list(map(int,input().split()))
do = list(map(str,input().split()))
if (do[0]=='add'):
	n.append(int(do[1]))
else if (do[0] == 'remove'):
	n.remove(int(do[1]))
else if (do[0] == 'swap'):
		q,w = n.index(int(do[1])),n.index(int(do[2]))
    n[w],n[q] = n[q],n[w]
for i in n:
	print(""{} "".format(i),end='')",Compile Error,5,SyntaxError: invalid syntax
2035,d0649886,"n=list(map(int,input().split()))
do = list(map(str,input().split()))
if (do[0]=='add'):
	n.append(int(do[1]))
else if (do[0] == 'remove'):
	n.remove(int(do[1]))
else if (do[0] == 'swap'):
	q,w = n.index(int(do[1])),n.index(int(do[2]))
    n[w],n[q] = n[q],n[w]
for i in n:
	print(""{} "".format(i),end='')",Compile Error,5,SyntaxError: invalid syntax
2036,d0649886,"n=list(map(int,input().split()))
do = list(map(str,input().split()))
if (do[0]=='add'):
	n.append(int(do[1]))
else if (do[0] == 'remove'):
		n.remove(int(do[1]))
else if (do[0] == 'swap'):
		q,w = n.index(int(do[1])),n.index(int(do[2]))
    	n[w],n[q] = n[q],n[w]
for i in n:
	print(""{} "".format(i),end='')",Compile Error,5,SyntaxError: invalid syntax
2037,d0649886,"n=list(map(int,input().split()))
do = list(map(str,input().split()))
if (do[0]=='add'):
	n.append(int(do[1]))
else if (do[0] == 'remove'):
	n.remove(int(do[1]))
else if (do[0] == 'swap'):
	q,w = n.index(int(do[1])),n.index(int(do[2]))
    n[w],n[q] = n[q],n[w]
for i in n:
	print(""{} "".format(i),end='')",Compile Error,5,SyntaxError: invalid syntax
2038,d0649886,"n = list(map(int,input().split()))
do = list(map(str,input().split()))
if (do[0]=='add'):
	n.append(int(do[1]))
elif (do[0] == 'remove'):
	n.remove(int(do[1]))
elif (do[0] == 'swap'):
	q,w = n.index(int(do[1])),n.index(int(do[2]))
    n[w],n[q] = n[q],n[w]
for i in n:
	print(""{} "".format(i),end='')",Compile Error,9,IndentationError
2039,d0649886,"n = list(map(int,input().split()))
do = list(map(str,input().split()))
if (do[0]=='add'):
	n.append(int(do[1]))
elif(do[0]=='remove'):
	n.remove(int(do[1]))
elif(do[0]=='swap'):
	q,w = n.index(int(do[1])),n.index(int(do[2]))
    n[w],n[q] = n[q],n[w]
for i in n:
	print(""{} "".format(i),end='')",Compile Error,9,IndentationError
2040,d0649886,"n = list(map(int,input().split()))
do = list(map(str,input().split()))
if (do[0]==""add""):
	n.append(int(do[1]))
elif(do[0]==""remove""):
	n.remove(int(do[1]))
elif(do[0]==""swap""):
	q,w = n.index(int(do[1])),n.index(int(do[2]))
    n[w],n[q] = n[q],n[w]
for i in n:
	print(""{} "".format(i),end='')",Compile Error,9,IndentationError
2041,d0649886,"n1=set(map(int,input()).split())
n2=set(map(int,input()).split())
  
a=(n2-n1)
b=(n1-n2)
c=a|b
s2=sorted(set(c))
for i in range(len(s2)):
	print(s2[i],end=' ')",Runtime Error,-1,
2042,d0649886,"n1=set(map(int,input().split())
n2=set(map(int,input().split())
  
a=(n2-n1)
b=(n1-n2)
c=a|b
s2=sorted(set(c))
for i in range(len(s2)):
	print(s2[i],end=' ')",Compile Error,2,"line 2
    n2=set(map(int"
2043,d0809311,"def prime(num):
    count=0
    for j in range(2,num):
        count=0
        for p in range(2,j):
            if j%p==0 :
                count+=1
        if count == 1:
            print(j)
     count=0
n=int(input())
prime(n)",Compile Error,1,IndentationError
